citeseer_gcn_dice_xgb,0.1505,0.2709,0.3712,0.4682,0.5518,0.6221,0.6589,0.6957,0.7224,0.7458,0.7759,0.8027,0.8328,0.8595,0.8829,0.9164,0.9398,0.9699,0.99,0.9967
citeseer_gcn_dice_lgb,0.1538,0.2776,0.3779,0.4548,0.5552,0.6154,0.6622,0.699,0.7291,0.7559,0.7826,0.7993,0.8462,0.8796,0.9097,0.9365,0.9666,0.9732,0.9833,0.9967
citeseer_gcn_dice_rf,0.1538,0.2876,0.3813,0.4482,0.5485,0.6087,0.6722,0.7191,0.7492,0.796,0.8395,0.8662,0.8796,0.8997,0.9097,0.9298,0.9465,0.9666,0.9799,0.9967
citeseer_gcn_dice_lr,0.1338,0.2408,0.3512,0.4482,0.5351,0.5753,0.6154,0.6321,0.6689,0.7157,0.7425,0.7559,0.7926,0.8462,0.8796,0.9164,0.9398,0.9632,0.9866,0.9967
citeseer_gcn_dice_mutation,0.1438,0.2508,0.3344,0.388,0.4548,0.5518,0.6355,0.6722,0.7057,0.7391,0.7759,0.7926,0.8361,0.8562,0.8896,0.9264,0.9465,0.9799,0.99,0.9967
citeseer_gcn_dice_fusion,0.1538,0.2776,0.3679,0.4615,0.5552,0.6154,0.6656,0.7124,0.7458,0.7659,0.806,0.8428,0.8595,0.8863,0.9064,0.9398,0.9599,0.9766,0.9866,0.9967
citeseer_gcn_dice_margin,0.107,0.214,0.291,0.3645,0.4415,0.5184,0.592,0.6355,0.6856,0.7258,0.7592,0.7993,0.8328,0.8662,0.8963,0.9164,0.9431,0.9599,0.9799,0.9967
citeseer_gcn_dice_deepGini,0.1137,0.1973,0.2642,0.3311,0.4147,0.4649,0.5217,0.5853,0.6388,0.6823,0.7291,0.7659,0.8094,0.8428,0.893,0.9231,0.9398,0.9599,0.9732,0.9967
citeseer_gcn_dice_leastConfidence,0.107,0.2074,0.2943,0.3612,0.4214,0.4983,0.5819,0.6488,0.6923,0.7258,0.7492,0.7993,0.8261,0.8696,0.8997,0.9331,0.9498,0.9599,0.9766,0.9967
citeseer_gcn_dice_random,0.0602,0.1003,0.1572,0.194,0.2508,0.2809,0.3378,0.408,0.4682,0.5184,0.5619,0.6054,0.6689,0.7291,0.7625,0.806,0.8528,0.9097,0.9398,0.9967
citeseer_gcn_dice_fusion_weight,0.1505,0.2776,0.3712,0.4615,0.5552,0.6154,0.6656,0.7124,0.7458,0.7726,0.806,0.8428,0.8595,0.8863,0.903,0.9398,0.9599,0.9766,0.9866,0.9967
citeseer_gcn_dice_fusion_stacking,0.1003,0.2174,0.3378,0.4548,0.5485,0.612,0.6555,0.6789,0.709,0.7425,0.7692,0.7926,0.8127,0.8495,0.8796,0.8997,0.9331,0.9599,0.9833,0.9967
citeseer_gcn_dice_fusion_voting,0.107,0.2308,0.3612,0.4649,0.5452,0.592,0.6054,0.6488,0.6789,0.699,0.7258,0.7692,0.796,0.8161,0.8462,0.8729,0.9064,0.9298,0.9632,0.9967
